chrom	chromStart	chromEnd	name	gieStain
chrY_DS484336v1_random	0			
chrY_DS484351v1_random	0			
chrY_DS484377v1_random	0			
chrY_DS484390v1_random	0			
chrY_DS484441v1_random	0			
chrY_DS484465v1_random	0			
chrY_DS484492v1_random	0			
chrY_DS484523v1_random	0			
chrY_DS484530v1_random	0			
chrY_DS484531v1_random	0			
chrY_DS484574v1_random	0			
chrY_DS484589v1_random	0			
chrY_DS484631v1_random	0			
chrY_DS484637v1_random	0			
chrY_DS484641v1_random	0			
chrY_DS484643v1_random	0			
chrY_DS484665v1_random	0			
chrY_DS484674v1_random	0			
chrY_DS484675v1_random	0			
chrY_DS484680v1_random	0			
chrY_DS484681v1_random	0			
chrY_DS484696v1_random	0			
chrY_DS484706v1_random	0			
chrY_DS484757v1_random	0			
chrY_DS484781v1_random	0			
chrY_DS484805v1_random	0			
chrY_DS484807v1_random	0			
chrY_DS484818v1_random	0			
chrY_DS484820v1_random	0			
chrY_DS484830v1_random	0			
chrY_DS484863v1_random	0			
chrY_DS484875v1_random	0			
chrY_DS484876v1_random	0			
chrY_DS484908v1_random	0			
chrY_DS484909v1_random	0			
chrY_DS484924v1_random	0			
chrY_DS484942v1_random	0			
chrY_DS484945v1_random	0			
chrY_DS484956v1_random	0			
chrY_DS484983v1_random	0			
chrY_DS484986v1_random	0			
chrY_DS484992v1_random	0			
chrY_DS484994v1_random	0			
chrY_DS485013v1_random	0			
chrY_DS485014v1_random	0			
chrY_DS485016v1_random	0			
chrY_DS485028v1_random	0			
chrY_DS485042v1_random	0			
chrY_DS485048v1_random	0			
chrY_DS485051v1_random	0			
chrY_DS485070v1_random	0			
chrY_DS485097v1_random	0			
chrY_DS485099v1_random	0			
chrY_DS485113v1_random	0			
chrY_DS485137v1_random	0			
chrY_DS485143v1_random	0			
chrY_DS485158v1_random	0			
chrY_DS485159v1_random	0			
chrY_DS485166v1_random	0			
chrY_DS485178v1_random	0			
chrY_DS485219v1_random	0			
chrY_DS485236v1_random	0			
chrY_DS485250v1_random	0			
chrY_DS485267v1_random	0			
chrY_DS485283v1_random	0			
chrY_DS485288v1_random	0			
chrY_DS485302v1_random	0			
chrY_DS485315v1_random	0			
chrY_DS485316v1_random	0			
chrY_DS485318v1_random	0			
chrY_DS485320v1_random	0			
chrY_DS485328v1_random	0			
chrY_DS485329v1_random	0			
chrY_DS485335v1_random	0			
chrY_DS485343v1_random	0			
chrY_DS485359v1_random	0			
chrY_DS485363v1_random	0			
chrY_DS485374v1_random	0			
chrY_DS485375v1_random	0			
chrY_DS485388v1_random	0			
chrY_DS485399v1_random	0			
chrY_DS485409v1_random	0			
chrY_DS485416v1_random	0			
chrY_DS485422v1_random	0			
chrY_DS485423v1_random	0			
chrY_DS485427v1_random	0			
chrY_DS485430v1_random	0			
chrY_DS485436v1_random	0			
chrY_DS485440v1_random	0			
chrY_DS485450v1_random	0			
chrY_DS485452v1_random	0			
chrY_DS485460v1_random	0			
chrY_DS485470v1_random	0			
chrY_DS485473v1_random	0			
chrY_DS485483v1_random	0			
chrY_DS485492v1_random	0			
chrY_DS485512v1_random	0			
chrY_DS485523v1_random	0			
chrY_DS485532v1_random	0			
chrY_DS485534v1_random	0			
chrY_DS485552v1_random	0			
chrY_DS485560v1_random	0			
chrY_DS485561v1_random	0			
chrY_DS485575v1_random	0			
chrY_DS485594v1_random	0			
chrY_DS485604v1_random	0			
chrY_DS485625v1_random	0			
chrY_DS485641v1_random	0			
chrY_DS485646v1_random	0			
chrY_DS485685v1_random	0			
chrY_DS485696v1_random	0			
chrY_DS485698v1_random	0			
chrY_DS485718v1_random	0			
chrY_DS485732v1_random	0			
chrY_DS485736v1_random	0			
chrY_DS485739v1_random	0			
chrY_DS485749v1_random	0			
chrY_DS485752v1_random	0			
chrY_DS485755v1_random	0			
chrY_DS485764v1_random	0			
chrY_DS485767v1_random	0			
chrY_DS485772v1_random	0			
chrY_DS485776v1_random	0			
chrY_DS485786v1_random	0			
chrY_DS485795v1_random	0			
chrY_DS485839v1_random	0			
chrY_DS485840v1_random	0			
chrY_DS485849v1_random	0			
chrY_DS485858v1_random	0			
chrY_DS485865v1_random	0			
chrY_DS485873v1_random	0			
chrY_DS485875v1_random	0			
chrY_DS485885v1_random	0			
chrY_DS485888v1_random	0			
chrY_DS485892v1_random	0			
chrY_DS485894v1_random	0			
chrY_DS485901v1_random	0			
chrY_DS485927v1_random	0			
chrY_DS485938v1_random	0			
chrY_DS485956v1_random	0			
chrY_DS485960v1_random	0			
chrY_DS485963v1_random	0			
chrY_DS485972v1_random	0			
chrY_DS485974v1_random	0			
chrY_DS485975v1_random	0			
chrY_DS486003v1_random	0			
